FILE_NAME,CATEGORY,SUPER_CATEGORY,STYLE,ORIG_CATEGORY_FILE,ORIG_STYLE_FILE
stylized295.jpg,Tenthredinoidea,,autumn_leaves,1558385147447.jpg,autumn_leaves_3.jpg
stylized296.jpg,Tenthredinoidea,,autumn_leaves,1559474570577.jpg,autumn_leaves_8.jpg
stylized297.jpg,Tenthredinoidea,,autumn_leaves,1555831173723.jpg,autumn_leaves_2.jpg
stylized298.jpg,Tenthredinoidea,,autumn_leaves,1556708812769.jpg,autumn_leaves_0.jpg
stylized299.jpg,Tenthredinoidea,,autumn_leaves,1558763205843.jpg,autumn_leaves_6.jpg
stylized300.jpg,Tenthredinoidea,,autumn_leaves,1558072788129.jpg,autumn_leaves_1.jpg
stylized301.jpg,Tenthredinoidea,,autumn_leaves,1560074046992.jpg,autumn_leaves_1.jpg
stylized302.jpg,Tenthredinoidea,,autumn_leaves,1557303720491.jpg,autumn_leaves_5.jpg
stylized303.jpg,Tenthredinoidea,,autumn_leaves,1556212426825.jpg,autumn_leaves_2.jpg
stylized304.jpg,Tenthredinoidea,,autumn_leaves,1558126556559.jpg,autumn_leaves_6.jpg
stylized305.jpg,Tenthredinoidea,,autumn_leaves,1558762532231.jpg,autumn_leaves_3.jpg
stylized306.jpg,Tenthredinoidea,,autumn_leaves,1559630973571.jpg,autumn_leaves_1.jpg
stylized307.jpg,Tenthredinoidea,,autumn_leaves,1557757495048.jpg,autumn_leaves_5.jpg
stylized308.jpg,Tenthredinoidea,,autumn_leaves,1558092548349.jpg,autumn_leaves_3.jpg
stylized309.jpg,Tenthredinoidea,,autumn_leaves,1559300813432.jpg,autumn_leaves_9.jpeg
stylized310.jpg,Tenthredinoidea,,autumn_leaves,1559509219335.jpg,autumn_leaves_1.jpg
stylized311.jpg,Tenthredinoidea,,autumn_leaves,1558388467795.jpg,autumn_leaves_4.jpeg
stylized312.jpg,Tenthredinoidea,,autumn_leaves,1557250264379.jpg,autumn_leaves_5.jpg
stylized313.jpg,Tenthredinoidea,,autumn_leaves,1559474612384.jpg,autumn_leaves_5.jpg
stylized314.jpg,Tenthredinoidea,,autumn_leaves,1557345051752.jpg,autumn_leaves_0.jpg
stylized315.jpg,Tenthredinoidea,,autumn_leaves,1557208669091.jpg,autumn_leaves_5.jpg
stylized316.jpg,Tenthredinoidea,,autumn_leaves,1558385182941.jpg,autumn_leaves_3.jpg
stylized317.jpg,Tenthredinoidea,,autumn_leaves,1558030839632.jpg,autumn_leaves_5.jpg
stylized318.jpg,Tenthredinoidea,,autumn_leaves,1557207011093.jpg,autumn_leaves_3.jpg
stylized319.jpg,Tenthredinoidea,,autumn_leaves,1558676231439.jpg,autumn_leaves_1.jpg
stylized320.jpg,Tenthredinoidea,,autumn_leaves,1558287415125.jpg,autumn_leaves_1.jpg
stylized321.jpg,Tenthredinoidea,,trippy_flowers,1555947381543.jpg,trippy_flowers_1.png
stylized322.jpg,Tenthredinoidea,,trippy_flowers,1558253590971.jpg,trippy_flowers_2.jpg
stylized323.jpg,Tenthredinoidea,,trippy_flowers,1559982500724.jpg,trippy_flowers_3.jpg
stylized324.jpg,Tenthredinoidea,,trippy_flowers,1559479206803.jpg,trippy_flowers_1.png
stylized325.jpg,Tenthredinoidea,,trippy_flowers,1560069774604.jpg,trippy_flowers_0.jpeg
stylized326.jpg,Tenthredinoidea,,trippy_flowers,1559129392704.jpg,trippy_flowers_0.jpeg
stylized327.jpg,Tenthredinoidea,,trippy_flowers,1555680025095.jpg,trippy_flowers_2.jpg
stylized328.jpg,Tenthredinoidea,,trippy_flowers,1558253532938.jpg,trippy_flowers_0.jpeg
stylized329.jpg,Tenthredinoidea,,trippy_flowers,1559116134228.jpg,trippy_flowers_3.jpg
stylized330.jpg,Tenthredinoidea,,trippy_flowers,1556294072124.jpg,trippy_flowers_3.jpg
stylized331.jpg,Tenthredinoidea,,trippy_flowers,1558281469750.jpg,trippy_flowers_0.jpeg
stylized332.jpg,Tenthredinoidea,,trippy_flowers,1558092457024.jpg,trippy_flowers_3.jpg
stylized333.jpg,Tenthredinoidea,,trippy_flowers,1558715896178.jpg,trippy_flowers_3.jpg
stylized334.jpg,Tenthredinoidea,,trippy_flowers,1558178960029.jpg,trippy_flowers_1.png
stylized335.jpg,Tenthredinoidea,,trippy_flowers,1554899760356.jpg,trippy_flowers_3.jpg
stylized336.jpg,Tenthredinoidea,,trippy_flowers,1559630985391.jpg,trippy_flowers_1.png
stylized337.jpg,Tenthredinoidea,,trippy_flowers,1556615088809.jpg,trippy_flowers_2.jpg
stylized338.jpg,Tenthredinoidea,,trippy_flowers,1559474656017.jpg,trippy_flowers_1.png
stylized339.jpg,Tenthredinoidea,,trippy_flowers,1559107485719.jpg,trippy_flowers_2.jpg
stylized340.jpg,Tenthredinoidea,,trippy_flowers,1556032086262.jpg,trippy_flowers_1.png
stylized341.jpg,Tenthredinoidea,,trippy_flowers,1559054530226.jpg,trippy_flowers_3.jpg
stylized342.jpg,Tenthredinoidea,,trippy_flowers,1555832462024.jpg,trippy_flowers_1.png
stylized343.jpg,Tenthredinoidea,,trippy_flowers,1559022830230.jpg,trippy_flowers_1.png
stylized344.jpg,Tenthredinoidea,,trippy_flowers,1559128313786.jpg,trippy_flowers_1.png
stylized345.jpg,Tenthredinoidea,,trippy_flowers,1559116183428.jpg,trippy_flowers_1.png
stylized346.jpg,Tenthredinoidea,,trippy_flowers,1559389457643.jpg,trippy_flowers_3.jpg
stylized347.jpg,Tenthredinoidea,,trippy_flowers,1556294939210.jpg,trippy_flowers_2.jpg
stylized348.jpg,Tenthredinoidea,,trippy_flowers,1557845773159.jpg,trippy_flowers_1.png
stylized349.jpg,Tenthredinoidea,,trippy_flowers,1558092447035.jpg,trippy_flowers_0.jpeg
stylized350.jpg,Tenthredinoidea,,trippy_flowers,1557206971940.jpg,trippy_flowers_0.jpeg
stylized351.jpg,Tenthredinoidea,,trippy_flowers,1557949564958.jpg,trippy_flowers_3.jpg
stylized352.jpg,Tenthredinoidea,,trippy_flowers,1559657784888.jpg,trippy_flowers_3.jpg
stylized353.jpg,Tenthredinoidea,,trippy_flowers,1559129360443.jpg,trippy_flowers_1.png
stylized354.jpg,Tenthredinoidea,,trippy_flowers,1558761302906.jpg,trippy_flowers_3.jpg
stylized355.jpg,Tenthredinoidea,,trippy_flowers,1559284484728.jpg,trippy_flowers_0.jpeg
stylized356.jpg,Tenthredinoidea,,trippy_flowers,1558126511883.jpg,trippy_flowers_0.jpeg
stylized357.jpg,Tenthredinoidea,,trippy_flowers,1557422099556.jpg,trippy_flowers_0.jpeg
stylized358.jpg,Tenthredinoidea,,trippy_flowers,1558519678842.jpg,trippy_flowers_2.jpg
stylized359.jpg,Tenthredinoidea,,trippy_flowers,1557986991352.jpg,trippy_flowers_1.png
stylized360.jpg,Tenthredinoidea,,trippy_flowers,1557573570993.jpg,trippy_flowers_0.jpeg
